time,open,high,low,close,Volume
2025-01-15T23:00:00Z,43236,43272,43223,43256,759
2025-01-16T00:00:00Z,43258,43312,43249,43287,1046
2025-01-16T01:00:00Z,43287,43287,43239,43242,1066
2025-01-16T02:00:00Z,43243,43248,43226,43245,648
2025-01-16T03:00:00Z,43245,43266,43243,43253,486
2025-01-16T04:00:00Z,43253,43265,43242,43248,307
2025-01-16T05:00:00Z,43249,43249,43207,43220,804
2025-01-16T06:00:00Z,43221,43273,43215,43254,1794
2025-01-16T07:00:00Z,43252,43318,43243,43297,2343
2025-01-16T08:00:00Z,43296,43308,43193,43195,3171
2025-01-16T09:00:00Z,43196,43242,43187,43223,2716
2025-01-16T10:00:00Z,43224,43320,43186,43229,2594
2025-01-16T11:00:00Z,43231,43242,43086,43162,3069
2025-01-16T12:00:00Z,43163,43183,43091,43100,3495
2025-01-16T13:00:00Z,43100,43116,43037,43067,4928
2025-01-16T14:00:00Z,43066,43269,43062,43109,10306
2025-01-16T15:00:00Z,43112,43165,43062,43157,14940
2025-01-16T16:00:00Z,43157,43235,43093,43233,11848
2025-01-16T17:00:00Z,43232,43246,43164,43174,7821
2025-01-16T18:00:00Z,43175,43206,43065,43077,8032
2025-01-16T19:00:00Z,43076,43177,43050,43161,6545
2025-01-16T20:00:00Z,43159,43211,43111,43127,8251
2025-01-16T21:00:00Z,43125,43142,43049,43081,2452
2025-01-16T23:00:00Z,43107,43135,43090,43135,952
2025-01-17T00:00:00Z,43134,43144,43117,43132,758
2025-01-17T01:00:00Z,43132,43192,43132,43182,747
2025-01-17T02:00:00Z,43183,43200,43152,43155,700
2025-01-17T03:00:00Z,43155,43186,43146,43184,544
2025-01-17T04:00:00Z,43183,43209,43182,43196,600
2025-01-17T05:00:00Z,43196,43208,43183,43196,617
2025-01-17T06:00:00Z,43195,43207,43184,43198,692
2025-01-17T07:00:00Z,43199,43217,43168,43205,1424
2025-01-17T08:00:00Z,43205,43251,43202,43247,2040
2025-01-17T09:00:00Z,43244,43281,43233,43245,1616
2025-01-17T10:00:00Z,43246,43282,43235,43275,1586
2025-01-17T11:00:00Z,43276,43321,43276,43288,1496
2025-01-17T12:00:00Z,43287,43319,43260,43307,2221
2025-01-17T13:00:00Z,43306,43417,43304,43386,3905
2025-01-17T14:00:00Z,43387,43507,43385,43457,12054
2025-01-17T15:00:00Z,43461,43534,43424,43529,10953
2025-01-17T16:00:00Z,43529,43603,43503,43571,7203
2025-01-17T17:00:00Z,43570,43635,43541,43583,5026
2025-01-17T18:00:00Z,43583,43602,43518,43543,5167
2025-01-17T19:00:00Z,43543,43547,43483,43501,5370
2025-01-17T20:00:00Z,43501,43539,43454,43460,7440
2025-01-17T21:00:00Z,43461,43467,43433,43447,1550
2025-01-19T23:00:00Z,43488,43515,43420,43441,2014
2025-01-20T00:00:00Z,43442,43454,43425,43451,1022
2025-01-20T01:00:00Z,43451,43464,43432,43449,903
2025-01-20T02:00:00Z,43449,43451,43436,43448,632
2025-01-20T03:00:00Z,43447,43476,43444,43473,438
2025-01-20T04:00:00Z,43473,43498,43468,43498,309
2025-01-20T05:00:00Z,43497,43502,43486,43496,215
2025-01-20T06:00:00Z,43496,43517,43479,43506,429
2025-01-20T07:00:00Z,43508,43548,43490,43545,772
2025-01-20T08:00:00Z,43542,43549,43489,43510,1724
2025-01-20T09:00:00Z,43510,43530,43495,43507,864
2025-01-20T10:00:00Z,43507,43517,43482,43506,994
2025-01-20T11:00:00Z,43505,43538,43502,43508,843
2025-01-20T12:00:00Z,43508,43510,43450,43469,1642
2025-01-20T13:00:00Z,43469,43674,43423,43667,5341
2025-01-20T14:00:00Z,43666,43788,43614,43737,6094
2025-01-20T15:00:00Z,43738,43738,43533,43604,5532
2025-01-20T16:00:00Z,43603,43676,43602,43645,2989
2025-01-20T17:00:00Z,43647,43685,43526,43647,3801
2025-01-20T18:00:00Z,43637,43637,43637,43637,2
2025-01-20T23:00:00Z,43689,43742,43659,43738,1607
2025-01-21T00:00:00Z,43739,43760,43344,43371,4560
2025-01-21T01:00:00Z,43369,43609,43282,43549,6594
2025-01-21T02:00:00Z,43551,43604,43544,43581,2473
2025-01-21T03:00:00Z,43579,43643,43579,43616,1537
2025-01-21T04:00:00Z,43616,43622,43591,43597,747
2025-01-21T05:00:00Z,43597,43611,43566,43576,880
2025-01-21T06:00:00Z,43576,43595,43556,43572,1002
2025-01-21T07:00:00Z,43573,43619,43551,43605,1871
2025-01-21T08:00:00Z,43603,43647,43566,43608,3049
2025-01-21T09:00:00Z,43608,43650,43590,43649,2295
2025-01-21T10:00:00Z,43650,43712,43626,43628,1933
2025-01-21T11:00:00Z,43627,43651,43577,43632,2018
2025-01-21T12:00:00Z,43630,43692,43608,43677,2228
2025-01-21T13:00:00Z,43677,43693,43627,43663,2602
2025-01-21T14:00:00Z,43665,43829,43634,43774,10359
2025-01-21T15:00:00Z,43775,43843,43684,43829,12823
2025-01-21T16:00:00Z,43830,43935,43802,43920,8333
2025-01-21T17:00:00Z,43920,43974,43891,43941,5845
2025-01-21T18:00:00Z,43940,43972,43914,43959,4870
2025-01-21T19:00:00Z,43960,43977,43912,43951,4851
2025-01-21T20:00:00Z,43951,44054,43937,44028,4772
2025-01-21T21:00:00Z,44039,44062,44021,44039,1553
2025-01-21T23:00:00Z,44006,44046,43978,44024,2174
2025-01-22T00:00:00Z,44025,44040,44012,44038,915
2025-01-22T01:00:00Z,44037,44038,44010,44033,870
2025-01-22T02:00:00Z,44032,44052,44031,44035,479
2025-01-22T03:00:00Z,44035,44039,44022,44029,348
2025-01-22T04:00:00Z,44029,44045,44019,44040,286
2025-01-22T05:00:00Z,44039,44039,44028,44032,243
2025-01-22T06:00:00Z,44031,44034,44003,44004,420
2025-01-22T07:00:00Z,44004,44025,43997,44009,778
2025-01-22T08:00:00Z,44007,44090,44005,44079,1660
2025-01-22T09:00:00Z,44077,44101,44072,44082,1504
2025-01-22T10:00:00Z,44081,44091,44067,44078,836
2025-01-22T11:00:00Z,44077,44114,44047,44114,1527
2025-01-22T12:00:00Z,44114,44184,44111,44136,2358
2025-01-22T13:00:00Z,44134,44179,44134,44179,1680
2025-01-22T14:00:00Z,44179,44184,44054,44131,8818
2025-01-22T15:00:00Z,44131,44183,44058,44081,8247
2025-01-22T16:00:00Z,44082,44150,44027,44126,5722
2025-01-22T17:00:00Z,44125,44137,44093,44099,3530
2025-01-22T18:00:00Z,44099,44175,44098,44117,3164
2025-01-22T19:00:00Z,44116,44177,44096,44173,3328
2025-01-22T20:00:00Z,44172,44192,44100,44125,4324
2025-01-22T21:00:00Z,44126,44138,44099,44130,990
2025-01-22T23:00:00Z,44148,44154,44132,44133,710
2025-01-23T00:00:00Z,44134,44156,44129,44153,586
2025-01-23T01:00:00Z,44154,44164,44126,44130,576
2025-01-23T02:00:00Z,44129,44138,44114,44129,344
2025-01-23T03:00:00Z,44128,44139,44121,44128,417
2025-01-23T04:00:00Z,44127,44139,44124,44135,153
2025-01-23T05:00:00Z,44134,44140,44121,44122,251
2025-01-23T06:00:00Z,44123,44135,44117,44119,334
2025-01-23T07:00:00Z,44120,44127,44104,44125,681
2025-01-23T08:00:00Z,44126,44140,44105,44112,1287
2025-01-23T09:00:00Z,44112,44144,44107,44139,1208
2025-01-23T10:00:00Z,44138,44174,44137,44141,862
2025-01-23T11:00:00Z,44140,44198,44137,44186,1178
2025-01-23T12:00:00Z,44188,44220,44167,44215,1138
2025-01-23T13:00:00Z,44215,44216,44161,44195,1864
2025-01-23T14:00:00Z,44195,44280,44153,44256,6880
2025-01-23T15:00:00Z,44257,44325,44211,44325,6314
2025-01-23T16:00:00Z,44327,44433,44292,44413,6730
2025-01-23T17:00:00Z,44414,44496,44397,44494,3663
2025-01-23T18:00:00Z,44496,44533,44471,44494,3105
2025-01-23T19:00:00Z,44494,44513,44460,44493,3310
2025-01-23T20:00:00Z,44493,44549,44451,44544,4886
2025-01-23T21:00:00Z,44542,44545,44489,44524,1570
2025-01-23T23:00:00Z,44510,44521,44495,44517,688
2025-01-24T00:00:00Z,44517,44520,44502,44511,461
2025-01-24T01:00:00Z,44512,44522,44501,44512,738
2025-01-24T02:00:00Z,44511,44555,44507,44549,1035
2025-01-24T03:00:00Z,44550,44557,44507,44513,796
2025-01-24T04:00:00Z,44513,44521,44500,44508,483
2025-01-24T05:00:00Z,44507,44511,44492,44506,343
2025-01-24T06:00:00Z,44505,44521,44497,44508,577
2025-01-24T07:00:00Z,44508,44527,44502,44522,764
2025-01-24T08:00:00Z,44523,44545,44510,44533,1421
2025-01-24T09:00:00Z,44531,44540,44482,44493,1235
2025-01-24T10:00:00Z,44492,44498,44449,44472,1100
2025-01-24T11:00:00Z,44473,44498,44466,44494,974
2025-01-24T12:00:00Z,44492,44492,44392,44448,2199
2025-01-24T13:00:00Z,44447,44450,44409,44447,1527
2025-01-24T14:00:00Z,44446,44507,44378,44412,8174
2025-01-24T15:00:00Z,44413,44469,44370,44413,8063
2025-01-24T16:00:00Z,44412,44501,44407,44474,4533
2025-01-24T17:00:00Z,44473,44527,44443,44456,4968
2025-01-24T18:00:00Z,44456,44468,44378,44397,5407
2025-01-24T19:00:00Z,44397,44415,44356,44369,5258
2025-01-24T20:00:00Z,44370,44400,44308,44384,5770
2025-01-24T21:00:00Z,44368,44382,44331,44372,1266
2025-01-26T23:00:00Z,44247,44364,44236,44322,2851
2025-01-27T00:00:00Z,44323,44333,44243,44247,1446
2025-01-27T01:00:00Z,44247,44270,44180,44209,2542
2025-01-27T02:00:00Z,44208,44238,44191,44229,1291
2025-01-27T03:00:00Z,44230,44274,44219,44261,1076
2025-01-27T04:00:00Z,44262,44264,44218,44235,995
2025-01-27T05:00:00Z,44234,44239,44139,44154,1743
2025-01-27T06:00:00Z,44154,44163,44019,44051,2407
2025-01-27T07:00:00Z,44052,44081,43963,43970,4335
2025-01-27T08:00:00Z,43965,44045,43821,43910,7462
2025-01-27T09:00:00Z,43907,44053,43888,44048,6293
2025-01-27T10:00:00Z,44049,44078,43935,43995,7455
2025-01-27T11:00:00Z,43993,44040,43978,43983,7736
2025-01-27T12:00:00Z,43986,44130,43951,44086,5496
2025-01-27T13:00:00Z,44087,44141,44059,44089,5564
2025-01-27T14:00:00Z,44088,44352,44026,44316,12935
2025-01-27T15:00:00Z,44315,44421,44246,44361,14891
2025-01-27T16:00:00Z,44362,44415,44320,44399,11099
2025-01-27T17:00:00Z,44401,44565,44380,44471,9493
2025-01-27T18:00:00Z,44472,44551,44444,44536,8485
2025-01-27T19:00:00Z,44537,44719,44537,44622,9386
2025-01-27T20:00:00Z,44622,44722,44542,44708,11418
2025-01-27T21:00:00Z,44705,44738,44694,44699,2816
2025-01-27T23:00:00Z,44686,44707,44601,44684,4332
2025-01-28T00:00:00Z,44683,44687,44615,44642,2592
2025-01-28T01:00:00Z,44643,44691,44593,44605,2167
2025-01-28T02:00:00Z,44606,44673,44592,44632,2829
2025-01-28T03:00:00Z,44633,44669,44626,44630,1358
2025-01-28T04:00:00Z,44629,44641,44611,44639,1042
2025-01-28T05:00:00Z,44638,44659,44582,44621,1149
2025-01-28T06:00:00Z,44622,44631,44567,44576,1305
2025-01-28T07:00:00Z,44575,44628,44553,44615,2390
2025-01-28T08:00:00Z,44612,44726,44592,44719,4133
2025-01-28T09:00:00Z,44715,44747,44702,44737,2955
2025-01-28T10:00:00Z,44738,44770,44723,44729,1434
2025-01-28T11:00:00Z,44731,44749,44706,44708,1727
2025-01-28T12:00:00Z,44709,44735,44649,44722,3496
2025-01-28T13:00:00Z,44723,44727,44644,44657,2853
2025-01-28T14:00:00Z,44657,44783,44608,44676,10060
2025-01-28T15:00:00Z,44676,44958,44667,44942,10083
2025-01-28T16:00:00Z,44943,44970,44704,44798,9596
2025-01-28T17:00:00Z,44797,44869,44765,44851,6148
2025-01-28T18:00:00Z,44852,44903,44812,44812,5283
2025-01-28T19:00:00Z,44813,44862,44767,44858,4919
2025-01-28T20:00:00Z,44857,44892,44832,44839,5487
2025-01-28T21:00:00Z,44831,44834,44805,44824,1259
2025-01-28T23:00:00Z,44823,44843,44804,44809,890
2025-01-29T00:00:00Z,44810,44842,44805,44824,1058
2025-01-29T01:00:00Z,44825,44833,44814,44817,570
2025-01-29T02:00:00Z,44818,44843,44815,44835,357
2025-01-29T03:00:00Z,44836,44838,44804,44827,396
2025-01-29T04:00:00Z,44827,44853,44827,44842,410
2025-01-29T05:00:00Z,44841,44844,44822,44824,305
2025-01-29T06:00:00Z,44830,44895,44830,44862,2245
2025-01-29T07:00:00Z,44862,44863,44807,44824,926
2025-01-29T08:00:00Z,44824,44830,44796,44799,1235
2025-01-29T09:00:00Z,44797,44817,44770,44803,1617
2025-01-29T10:00:00Z,44804,44849,44804,44849,1140
2025-01-29T11:00:00Z,44848,44871,44832,44859,919
2025-01-29T12:00:00Z,44860,44864,44820,44836,1314
2025-01-29T13:00:00Z,44836,44836,44750,44792,2794
2025-01-29T14:00:00Z,44792,44923,44779,44877,7576
2025-01-29T15:00:00Z,44879,44961,44853,44872,7849
2025-01-29T16:00:00Z,44873,44897,44805,44817,6311
2025-01-29T17:00:00Z,44818,44884,44771,44787,4661
2025-01-29T18:00:00Z,44787,44813,44663,44764,9167
2025-01-29T19:00:00Z,44692,44825,44569,44768,6739
2025-01-29T20:00:00Z,44767,44844,44658,44716,15529
2025-01-29T21:00:00Z,44714,44852,44580,44772,9998
2025-01-29T23:00:00Z,44745,44769,44688,44757,3535
2025-01-30T00:00:00Z,44757,44817,44743,44817,1213
2025-01-30T01:00:00Z,44815,44845,44793,44822,1023
2025-01-30T02:00:00Z,44823,44846,44810,44815,615
2025-01-30T03:00:00Z,44818,44834,44806,44833,494
2025-01-30T04:00:00Z,44833,44841,44805,44807,427
2025-01-30T05:00:00Z,44806,44815,44790,44806,490
2025-01-30T06:00:00Z,44807,44815,44790,44811,581
2025-01-30T07:00:00Z,44809,44850,44793,44848,842
2025-01-30T08:00:00Z,44847,44895,44844,44891,1345
2025-01-30T09:00:00Z,44889,44906,44870,44888,1596
2025-01-30T10:00:00Z,44887,44916,44881,44888,1097
2025-01-30T11:00:00Z,44888,44918,44770,44796,2446
2025-01-30T12:00:00Z,44798,44805,44648,44670,3712
2025-01-30T13:00:00Z,44670,44688,44613,44684,4189
2025-01-30T14:00:00Z,44685,44872,44612,44808,9948
2025-01-30T15:00:00Z,44811,44874,44721,44773,11010
2025-01-30T16:00:00Z,44772,44899,44705,44889,7883
2025-01-30T17:00:00Z,44890,44890,44759,44827,6726
2025-01-30T18:00:00Z,44828,45002,44825,44977,4564
2025-01-30T19:00:00Z,44977,44993,44929,44988,4355
2025-01-30T20:00:00Z,44987,45017,44633,44881,11411
2025-01-30T21:00:00Z,44872,44942,44837,44891,5070
2025-01-30T23:00:00Z,44919,44950,44892,44930,1837
2025-01-31T00:00:00Z,44931,44941,44902,44922,1540
2025-01-31T01:00:00Z,44920,44943,44856,44939,1603
2025-01-31T02:00:00Z,44938,44952,44920,44922,726
2025-01-31T03:00:00Z,44921,44937,44916,44917,429
2025-01-31T04:00:00Z,44918,44934,44910,44918,523
2025-01-31T05:00:00Z,44919,44953,44918,44949,513
2025-01-31T06:00:00Z,44948,44971,44943,44957,447
2025-01-31T07:00:00Z,44957,44993,44950,44975,727
2025-01-31T08:00:00Z,44974,45003,44957,44991,1209
2025-01-31T09:00:00Z,44996,45050,44989,45004,1417
2025-01-31T10:00:00Z,45005,45041,45002,45014,1039
2025-01-31T11:00:00Z,45014,45046,45014,45046,835
2025-01-31T12:00:00Z,45044,45048,45009,45013,1385
2025-01-31T13:00:00Z,45013,45023,44965,44995,2688
2025-01-31T14:00:00Z,44994,45018,44859,44874,8074
2025-01-31T15:00:00Z,44876,44942,44847,44857,8616
2025-01-31T16:00:00Z,44858,44904,44819,44851,6390
2025-01-31T17:00:00Z,44851,44938,44809,44867,6615
2025-01-31T18:00:00Z,44868,44898,44578,44643,13296
2025-01-31T19:00:00Z,44644,44675,44498,44614,12325
2025-01-31T20:00:00Z,44614,44614,44481,44515,14727
2025-01-31T21:00:00Z,44527,44544,44490,44520,4002
2025-02-02T23:00:00Z,44206,44206,43895,44026,8094
2025-02-03T00:00:00Z,44025,44089,43973,44008,6442
2025-02-03T01:00:00Z,44004,44067,43945,43991,5197
2025-02-03T02:00:00Z,43992,43998,43837,43898,4451
2025-02-03T03:00:00Z,43900,43922,43860,43894,2633
2025-02-03T04:00:00Z,43895,43918,43807,43858,2520
2025-02-03T05:00:00Z,43859,43906,43841,43901,1828
2025-02-03T06:00:00Z,43900,43921,43856,43877,2958
2025-02-03T07:00:00Z,43879,43939,43876,43885,3657
2025-02-03T08:00:00Z,43888,44040,43874,44016,6479
2025-02-03T09:00:00Z,44018,44021,43891,43898,5181
2025-02-03T10:00:00Z,43896,43983,43884,43965,3398
2025-02-03T11:00:00Z,43965,44010,43918,43945,2611
2025-02-03T12:00:00Z,43946,43979,43841,43862,4088
2025-02-03T13:00:00Z,43862,44003,43861,43924,6004
2025-02-03T14:00:00Z,43923,44154,43865,43920,13632
2025-02-03T15:00:00Z,43919,44449,43864,44400,21501
2025-02-03T16:00:00Z,44399,44504,44257,44379,16902
2025-02-03T17:00:00Z,44381,44495,44312,44399,14403
2025-02-03T18:00:00Z,44397,44500,44316,44485,12999
2025-02-03T19:00:00Z,44486,44579,44474,44550,8022
2025-02-03T20:00:00Z,44551,44557,44394,44405,9698
2025-02-03T21:00:00Z,44414,44658,44403,44586,6227
2025-02-03T23:00:00Z,44651,44663,44579,44596,1826
2025-02-04T00:00:00Z,44595,44595,44546,44566,1404
2025-02-04T01:00:00Z,44565,44565,44478,44512,1851
2025-02-04T02:00:00Z,44513,44517,44455,44472,1454
2025-02-04T03:00:00Z,44473,44479,44421,44451,1335
2025-02-04T04:00:00Z,44452,44479,44432,44440,874
2025-02-04T05:00:00Z,44441,44441,44202,44353,7460
2025-02-04T06:00:00Z,44352,44385,44297,44383,3282
2025-02-04T07:00:00Z,44382,44399,44343,44346,2499
2025-02-04T08:00:00Z,44347,44391,44216,44262,5658
2025-02-04T09:00:00Z,44263,44331,44263,44289,3750
2025-02-04T10:00:00Z,44288,44340,44278,44323,2489
2025-02-04T11:00:00Z,44322,44361,44271,44289,2956
2025-02-04T12:00:00Z,44290,44377,44290,44360,3198
2025-02-04T13:00:00Z,44359,44378,44311,44333,2976
2025-02-04T14:00:00Z,44332,44414,44314,44345,9179
2025-02-04T15:00:00Z,44346,44462,44340,44398,11393
2025-02-04T16:00:00Z,44399,44535,44399,44474,6433
2025-02-04T17:00:00Z,44475,44522,44386,44508,8462
2025-02-04T18:00:00Z,44509,44514,44448,44454,5149
2025-02-04T19:00:00Z,44452,44595,44448,44547,4928
2025-02-04T20:00:00Z,44547,44575,44500,44546,5877
2025-02-04T21:00:00Z,44544,44581,44476,44516,3890
2025-02-04T23:00:00Z,44498,44548,44498,44509,1574
2025-02-05T00:00:00Z,44510,44565,44495,44545,1516
2025-02-05T01:00:00Z,44543,44563,44496,44499,1777
2025-02-05T02:00:00Z,44498,44513,44464,44467,1112
2025-02-05T03:00:00Z,44467,44479,44452,44460,744
2025-02-05T04:00:00Z,44461,44463,44439,44454,673
2025-02-05T05:00:00Z,44454,44458,44426,44429,715
2025-02-05T06:00:00Z,44431,44461,44418,44431,1011
2025-02-05T07:00:00Z,44431,44453,44408,44430,1727
2025-02-05T08:00:00Z,44429,44512,44429,44467,3268
2025-02-05T09:00:00Z,44465,44499,44402,44404,2882
2025-02-05T10:00:00Z,44403,44488,44390,44473,1587
2025-02-05T11:00:00Z,44472,44535,44468,44507,1860
2025-02-05T12:00:00Z,44508,44564,44490,44499,1980
2025-02-05T13:00:00Z,44500,44524,44459,44514,3238
2025-02-05T14:00:00Z,44515,44610,44415,44453,8160
2025-02-05T15:00:00Z,44454,44590,44331,44577,11891
2025-02-05T16:00:00Z,44575,44707,44530,44670,6987
2025-02-05T17:00:00Z,44671,44707,44642,44692,4717
2025-02-05T18:00:00Z,44693,44790,44680,44759,4123
2025-02-05T19:00:00Z,44758,44832,44750,44794,3804
2025-02-05T20:00:00Z,44794,44885,44794,44864,5037
2025-02-05T21:00:00Z,44868,44918,44853,44907,1844
2025-02-05T23:00:00Z,44892,44907,44870,44904,844
2025-02-06T00:00:00Z,44904,44940,44902,44915,1086
2025-02-06T01:00:00Z,44916,44929,44906,44926,929
2025-02-06T02:00:00Z,44926,44932,44912,44924,569
2025-02-06T03:00:00Z,44924,44935,44916,44934,373
2025-02-06T04:00:00Z,44933,44952,44931,44948,297
2025-02-06T05:00:00Z,44947,44972,44945,44966,428
2025-02-06T06:00:00Z,44967,44968,44945,44946,346
2025-02-06T07:00:00Z,44946,44969,44932,44935,717
2025-02-06T08:00:00Z,44936,44997,44916,44988,1862
2025-02-06T09:00:00Z,44987,44987,44949,44959,1484
2025-02-06T10:00:00Z,44959,45041,44958,44983,1712
2025-02-06T11:00:00Z,44985,44987,44845,44874,3280
2025-02-06T12:00:00Z,44874,44944,44865,44926,1966
2025-02-06T13:00:00Z,44926,44946,44892,44934,2153
2025-02-06T14:00:00Z,44934,44979,44847,44870,8170
2025-02-06T15:00:00Z,44871,44881,44720,44732,8288
2025-02-06T16:00:00Z,44733,44806,44699,44720,5322
2025-02-06T17:00:00Z,44720,44773,44669,44758,4377
2025-02-06T18:00:00Z,44757,44765,44652,44662,4518
2025-02-06T19:00:00Z,44662,44714,44523,44616,6821
2025-02-06T20:00:00Z,44618,44743,44608,44729,6603
2025-02-06T21:00:00Z,44731,44734,44541,44657,3982
2025-02-06T23:00:00Z,44663,44728,44659,44720,1146
2025-02-07T00:00:00Z,44719,44739,44711,44739,624
2025-02-07T01:00:00Z,44738,44754,44727,44742,577
2025-02-07T02:00:00Z,44742,44748,44718,44729,366
2025-02-07T03:00:00Z,44729,44739,44706,44706,358
2025-02-07T04:00:00Z,44707,44710,44697,44702,233
2025-02-07T05:00:00Z,44702,44711,44687,44691,310
2025-02-07T06:00:00Z,44690,44708,44667,44707,622
2025-02-07T07:00:00Z,44707,44718,44691,44691,660
2025-02-07T08:00:00Z,44691,44741,44691,44718,1475
2025-02-07T09:00:00Z,44717,44772,44711,44771,1309
2025-02-07T10:00:00Z,44770,44774,44746,44755,665
2025-02-07T11:00:00Z,44756,44794,44751,44778,645
2025-02-07T12:00:00Z,44777,44784,44748,44749,950
2025-02-07T13:00:00Z,44751,44802,44648,44788,6121
2025-02-07T14:00:00Z,44790,44834,44674,44832,8666
2025-02-07T15:00:00Z,44797,44797,44380,44497,17155
2025-02-07T16:00:00Z,44498,44618,44391,44426,17124
2025-02-07T17:00:00Z,44427,44504,44349,44402,13608
2025-02-07T18:00:00Z,44401,44498,44307,44319,8439
2025-02-07T19:00:00Z,44318,44348,44280,44304,7197
2025-02-07T20:00:00Z,44303,44332,44261,44299,8498
2025-02-07T21:00:00Z,44305,44321,44284,44294,1485
2025-02-09T23:00:00Z,44142,44353,44135,44338,3468
2025-02-10T00:00:00Z,44337,44395,44307,44387,1966
2025-02-10T01:00:00Z,44386,44393,44368,44372,1121
2025-02-10T02:00:00Z,44370,44383,44356,44364,646
2025-02-10T03:00:00Z,44369,44373,44352,44372,360
2025-02-10T04:00:00Z,44373,44379,44357,44357,388
2025-02-10T05:00:00Z,44357,44386,44355,44358,659
2025-02-10T06:00:00Z,44359,44369,44349,44368,431
2025-02-10T07:00:00Z,44370,44372,44344,44350,764
2025-02-10T08:00:00Z,44349,44386,44343,44383,1401
2025-02-10T09:00:00Z,44383,44426,44373,44411,1394
2025-02-10T10:00:00Z,44410,44439,44409,44436,899
2025-02-10T11:00:00Z,44434,44467,44418,44466,1112
2025-02-10T12:00:00Z,44466,44513,44436,44501,1790
2025-02-10T13:00:00Z,44499,44554,44490,44553,1608
2025-02-10T14:00:00Z,44554,44605,44337,44408,8684
2025-02-10T15:00:00Z,44409,44479,44355,44401,8303
2025-02-10T16:00:00Z,44402,44417,44291,44364,6493
2025-02-10T17:00:00Z,44363,44389,44278,44384,5214
2025-02-10T18:00:00Z,44382,44457,44382,44432,3553
2025-02-10T19:00:00Z,44431,44479,44408,44420,3694
2025-02-10T20:00:00Z,44421,44473,44402,44452,4470
2025-02-10T21:00:00Z,44443,44458,44421,44456,970
2025-02-10T23:00:00Z,44437,44451,44375,44406,1636
2025-02-11T00:00:00Z,44407,44429,44388,44411,769
2025-02-11T01:00:00Z,44411,44416,44383,44395,801
2025-02-11T02:00:00Z,44395,44397,44353,44364,1131
2025-02-11T03:00:00Z,44365,44399,44357,44398,559
2025-02-11T04:00:00Z,44397,44404,44390,44394,309
2025-02-11T05:00:00Z,44394,44411,44394,44404,340
2025-02-11T06:00:00Z,44399,44403,44375,44377,416
2025-02-11T07:00:00Z,44377,44386,44345,44346,885
2025-02-11T08:00:00Z,44345,44410,44338,44385,1915
2025-02-11T09:00:00Z,44385,44408,44356,44362,1405
2025-02-11T10:00:00Z,44363,44392,44352,44356,1178
2025-02-11T11:00:00Z,44355,44399,44355,44395,1374
2025-02-11T12:00:00Z,44397,44400,44356,44385,2042
2025-02-11T13:00:00Z,44385,44386,44316,44324,2590
2025-02-11T14:00:00Z,44321,44384,44283,44361,8134
2025-02-11T15:00:00Z,44362,44499,44303,44488,8488
2025-02-11T16:00:00Z,44490,44534,44472,44500,5846
2025-02-11T17:00:00Z,44500,44517,44455,44468,5613
2025-02-11T18:00:00Z,44466,44549,44438,44483,4725
2025-02-11T19:00:00Z,44481,44631,44478,44595,4420
2025-02-11T20:00:00Z,44596,44636,44557,44594,5278
2025-02-11T21:00:00Z,44602,44617,44580,44591,1205
2025-02-11T23:00:00Z,44595,44615,44562,44598,965
2025-02-12T00:00:00Z,44597,44623,44592,44601,792
2025-02-12T01:00:00Z,44600,44614,44579,44607,909
2025-02-12T02:00:00Z,44608,44609,44591,44592,406
2025-02-12T03:00:00Z,44593,44594,44569,44579,434
2025-02-12T04:00:00Z,44578,44578,44563,44571,391
2025-02-12T05:00:00Z,44571,44576,44560,44561,313
2025-02-12T06:00:00Z,44562,44575,44553,44566,347
2025-02-12T07:00:00Z,44567,44577,44554,44557,502
2025-02-12T08:00:00Z,44558,44589,44546,44549,1065
2025-02-12T09:00:00Z,44548,44548,44477,44532,1588
2025-02-12T10:00:00Z,44532,44540,44504,44540,996
2025-02-12T11:00:00Z,44541,44547,44517,44531,1083
2025-02-12T12:00:00Z,44531,44562,44517,44562,1262
2025-02-12T13:00:00Z,44562,44593,44133,44194,8746
2025-02-12T14:00:00Z,44195,44253,44079,44232,11453
2025-02-12T15:00:00Z,44227,44361,44118,44329,14593
2025-02-12T16:00:00Z,44330,44382,44119,44374,10754
2025-02-12T17:00:00Z,44375,44454,44348,44447,8460
2025-02-12T18:00:00Z,44448,44460,44346,44364,6409
2025-02-12T19:00:00Z,44365,44415,44323,44386,4931
2025-02-12T20:00:00Z,44387,44391,44289,44347,6301
2025-02-12T21:00:00Z,44360,44406,44339,44393,1875
2025-02-12T23:00:00Z,44401,44438,44393,44428,1030
2025-02-13T00:00:00Z,44427,44446,44414,44434,758
2025-02-13T01:00:00Z,44434,44437,44416,44428,632
2025-02-13T02:00:00Z,44427,44429,44404,44424,410
2025-02-13T03:00:00Z,44425,44449,44423,44439,425
2025-02-13T04:00:00Z,44439,44457,44436,44436,397
2025-02-13T05:00:00Z,44436,44448,44431,44438,332
2025-02-13T06:00:00Z,44439,44451,44426,44430,541
2025-02-13T07:00:00Z,44429,44445,44392,44399,1101
2025-02-13T08:00:00Z,44398,44403,44270,44287,3434
2025-02-13T09:00:00Z,44285,44350,44253,44340,2493
2025-02-13T10:00:00Z,44339,44382,44325,44380,1350
2025-02-13T11:00:00Z,44379,44412,44330,44372,2559
